2014-02-27, 10485
2014-03-06, 95279
2014-03-13, 73801
2014-03-20, 57360
2014-03-27, 40616
2014-04-03, 39618
2014-04-10, 33276
2014-04-17, 21924
2014-04-24, 34215
2014-05-01, 28284
2014-05-08, 34117
2014-05-15, 20493
2014-05-22,327897
2014-05-29,829663
2014-06-05,899727
2014-06-12,296043
2014-06-19, 23488
2014-06-26,371756
2014-07-03,882181
2014-07-10,752429
2014-07-17,684249
2014-07-24,139042
2014-07-31, 22130
2014-08-07, 17436
2014-08-14, 19760
2014-08-21, 22725
2014-08-28,528521
2014-09-04,372494
2014-09-11,903570
2014-09-18,903849
2014-09-25,270634
2014-10-02,  2685
